,ISO-3,Population,Date,Cases,Country,lattitude,longitude,X,Y
0,BRB,283380,2016-02-12,7,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
1,BRB,283380,2016-02-18,7,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
2,BRB,283380,2016-02-25,7,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
3,BRB,283380,2016-03-03,9,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
4,BRB,283380,2016-03-10,7,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
5,BRB,283380,2016-03-17,7,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
6,BRB,283380,2016-03-24,7,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
7,BRB,283380,2016-03-31,7,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
8,BRB,283380,2016-04-07,7,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
9,BRB,283380,2016-04-14,7,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
10,BRB,283380,2016-04-21,7,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
11,BRB,283380,2016-04-28,7,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
12,BRB,283380,2016-05-05,7,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
13,BRB,283380,2016-05-12,7,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
14,BRB,283380,2016-05-19,7,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
15,BRB,283380,2016-05-26,7,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
16,BRB,283380,2016-06-02,7,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
17,BRB,283380,2016-06-09,7,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
18,BRB,283380,2016-06-16,7,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
19,BRB,283380,2016-06-24,18,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
20,BRB,283380,2016-07-14,18,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
21,BRB,283380,2016-07-21,18,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
22,BRB,283380,2016-07-28,18,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
23,BRB,283380,2016-08-05,18,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
24,BRB,283380,2016-08-11,20,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
25,BRB,283380,2016-08-18,20,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
26,BRB,283380,2016-08-25,20,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
27,BRB,283380,2016-09-01,20,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
28,BRB,283380,2016-09-15,20,Barbados,13.1667,-59.5333,-6627216.64124,1478783.78132
29,BOL,10561887,2016-02-12,1,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
30,BOL,10561887,2016-02-18,1,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
31,BOL,10561887,2016-02-25,1,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
32,BOL,10561887,2016-03-03,1,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
33,BOL,10561887,2016-03-10,12,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
34,BOL,10561887,2016-03-17,12,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
35,BOL,10561887,2016-03-24,12,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
36,BOL,10561887,2016-03-31,12,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
37,BOL,10561887,2016-04-07,12,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
38,BOL,10561887,2016-04-14,12,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
39,BOL,10561887,2016-04-21,12,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
40,BOL,10561887,2016-04-28,12,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
41,BOL,10561887,2016-05-05,12,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
42,BOL,10561887,2016-05-12,12,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
43,BOL,10561887,2016-05-19,12,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
44,BOL,10561887,2016-05-26,11,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
45,BOL,10561887,2016-06-02,11,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
46,BOL,10561887,2016-06-09,11,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
47,BOL,10561887,2016-06-16,11,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
48,BOL,10561887,2016-06-24,124,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
49,BOL,10561887,2016-07-14,126,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
50,BOL,10561887,2016-07-21,126,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
51,BOL,10561887,2016-07-28,126,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
52,BOL,10561887,2016-08-05,126,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
53,BOL,10561887,2016-08-11,126,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
54,BOL,10561887,2016-08-18,126,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
55,BOL,10561887,2016-08-25,126,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
56,BOL,10561887,2016-09-01,126,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
57,BOL,10561887,2016-09-01,126,"Bolivia, Plurinational State of",-17.0,-65.0,-7235766.90156,-1920825.04038
58,BRA,206077898,2016-02-12,236,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
59,BRA,206077898,2016-02-18,534,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
60,BRA,206077898,2016-02-25,534,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
61,BRA,206077898,2016-03-03,534,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
62,BRA,206077898,2016-03-10,534,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
63,BRA,206077898,2016-03-17,534,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
64,BRA,206077898,2016-03-24,534,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
65,BRA,206077898,2016-03-31,534,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
66,BRA,206077898,2016-04-07,534,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
67,BRA,206077898,2016-04-14,534,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
68,BRA,206077898,2016-04-21,1034,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
69,BRA,206077898,2016-04-28,1034,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
70,BRA,206077898,2016-05-05,1034,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
71,BRA,206077898,2016-05-12,1034,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
72,BRA,206077898,2016-05-19,31616,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
73,BRA,206077898,2016-05-26,31616,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
74,BRA,206077898,2016-06-02,39993,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
75,BRA,206077898,2016-06-09,39993,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
76,BRA,206077898,2016-06-16,39993,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
77,BRA,206077898,2016-06-24,40086,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
78,BRA,206077898,2016-07-14,64311,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
79,BRA,206077898,2016-07-21,66180,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
80,BRA,206077898,2016-07-28,66180,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
81,BRA,206077898,2016-08-05,66180,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
82,BRA,206077898,2016-08-11,78421,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
83,BRA,206077898,2016-08-18,78421,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
84,BRA,206077898,2016-08-25,78421,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
85,BRA,206077898,2016-09-01,78421,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
86,BRA,206077898,2016-09-15,78421,Brazil,-10.0,-55.0,-6122571.99363,-1118889.97486
87,COL,47791393,2016-02-12,1331,Colombia,4.0,-72.0,-8015003.33712,445640.109656
88,COL,47791393,2016-02-18,1504,Colombia,4.0,-72.0,-8015003.33712,445640.109656
89,COL,47791393,2016-02-25,1612,Colombia,4.0,-72.0,-8015003.33712,445640.109656
90,COL,47791393,2016-03-03,1612,Colombia,4.0,-72.0,-8015003.33712,445640.109656
91,COL,47791393,2016-03-10,2090,Colombia,4.0,-72.0,-8015003.33712,445640.109656
92,COL,47791393,2016-03-17,2090,Colombia,4.0,-72.0,-8015003.33712,445640.109656
93,COL,47791393,2016-03-24,2355,Colombia,4.0,-72.0,-8015003.33712,445640.109656
94,COL,47791393,2016-03-31,2361,Colombia,4.0,-72.0,-8015003.33712,445640.109656
95,COL,47791393,2016-04-07,2603,Colombia,4.0,-72.0,-8015003.33712,445640.109656
96,COL,47791393,2016-04-14,3061,Colombia,4.0,-72.0,-8015003.33712,445640.109656
97,COL,47791393,2016-04-21,3292,Colombia,4.0,-72.0,-8015003.33712,445640.109656
98,COL,47791393,2016-04-28,3292,Colombia,4.0,-72.0,-8015003.33712,445640.109656
99,COL,47791393,2016-05-05,3752,Colombia,4.0,-72.0,-8015003.33712,445640.109656
100,COL,47791393,2016-05-12,3751,Colombia,4.0,-72.0,-8015003.33712,445640.109656
101,COL,47791393,2016-05-19,4867,Colombia,4.0,-72.0,-8015003.33712,445640.109656
102,COL,47791393,2016-05-26,6259,Colombia,4.0,-72.0,-8015003.33712,445640.109656
103,COL,47791393,2016-06-02,6402,Colombia,4.0,-72.0,-8015003.33712,445640.109656
104,COL,47791393,2016-06-09,7582,Colombia,4.0,-72.0,-8015003.33712,445640.109656
105,COL,47791393,2016-06-16,8078,Colombia,4.0,-72.0,-8015003.33712,445640.109656
106,COL,47791393,2016-06-24,8078,Colombia,4.0,-72.0,-8015003.33712,445640.109656
107,COL,47791393,2016-07-14,8506,Colombia,4.0,-72.0,-8015003.33712,445640.109656
108,COL,47791393,2016-07-21,8682,Colombia,4.0,-72.0,-8015003.33712,445640.109656
109,COL,47791393,2016-07-28,8682,Colombia,4.0,-72.0,-8015003.33712,445640.109656
110,COL,47791393,2016-08-05,8682,Colombia,4.0,-72.0,-8015003.33712,445640.109656
111,COL,47791393,2016-08-11,8682,Colombia,4.0,-72.0,-8015003.33712,445640.109656
112,COL,47791393,2016-08-18,8826,Colombia,4.0,-72.0,-8015003.33712,445640.109656
113,COL,47791393,2016-08-25,8826,Colombia,4.0,-72.0,-8015003.33712,445640.109656
114,COL,47791393,2016-09-01,8826,Colombia,4.0,-72.0,-8015003.33712,445640.109656
115,COL,47791393,2016-09-15,8826,Colombia,4.0,-72.0,-8015003.33712,445640.109656
116,CRI,4757606,2016-02-12,1,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
117,CRI,4757606,2016-02-18,1,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
118,CRI,4757606,2016-02-25,3,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
119,CRI,4757606,2016-03-03,3,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
120,CRI,4757606,2016-03-10,8,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
121,CRI,4757606,2016-03-17,8,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
122,CRI,4757606,2016-03-24,8,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
123,CRI,4757606,2016-03-31,8,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
124,CRI,4757606,2016-04-07,8,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
125,CRI,4757606,2016-04-14,8,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
126,CRI,4757606,2016-04-21,8,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
127,CRI,4757606,2016-04-28,11,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
128,CRI,4757606,2016-05-05,11,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
129,CRI,4757606,2016-05-12,14,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
130,CRI,4757606,2016-05-19,32,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
131,CRI,4757606,2016-05-26,44,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
132,CRI,4757606,2016-06-02,58,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
133,CRI,4757606,2016-06-09,70,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
134,CRI,4757606,2016-06-16,98,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
135,CRI,4757606,2016-06-24,107,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
136,CRI,4757606,2016-07-14,186,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
137,CRI,4757606,2016-07-21,238,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
138,CRI,4757606,2016-07-28,238,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
139,CRI,4757606,2016-08-05,295,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
140,CRI,4757606,2016-08-11,351,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
141,CRI,4757606,2016-08-18,521,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
142,CRI,4757606,2016-08-25,708,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
143,CRI,4757606,2016-09-01,839,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
144,CRI,4757606,2016-09-15,946,Costa Rica,10.0,-84.0,-9350837.22663,1118889.97486
145,DOM,10405943,2016-02-12,10,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
146,DOM,10405943,2016-02-18,10,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
147,DOM,10405943,2016-02-25,18,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
148,DOM,10405943,2016-03-03,18,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
149,DOM,10405943,2016-03-10,18,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
150,DOM,10405943,2016-03-17,18,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
151,DOM,10405943,2016-03-24,18,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
152,DOM,10405943,2016-03-31,18,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
153,DOM,10405943,2016-04-07,55,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
154,DOM,10405943,2016-04-14,56,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
155,DOM,10405943,2016-04-21,56,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
156,DOM,10405943,2016-04-28,73,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
157,DOM,10405943,2016-05-05,73,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
158,DOM,10405943,2016-05-12,73,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
159,DOM,10405943,2016-05-19,73,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
160,DOM,10405943,2016-05-26,73,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
161,DOM,10405943,2016-06-02,73,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
162,DOM,10405943,2016-06-09,73,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
163,DOM,10405943,2016-06-16,73,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
164,DOM,10405943,2016-06-24,73,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
165,DOM,10405943,2016-07-14,101,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
166,DOM,10405943,2016-07-21,154,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
167,DOM,10405943,2016-07-28,154,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
168,DOM,10405943,2016-08-05,252,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
169,DOM,10405943,2016-08-11,273,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
170,DOM,10405943,2016-08-18,273,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
171,DOM,10405943,2016-08-25,294,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
172,DOM,10405943,2016-09-01,318,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
173,DOM,10405943,2016-09-15,318,Dominican Republic,19.0,-70.6667,-7866581.06004,2154935.91509
174,ECU,15902916,2016-02-12,25,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
175,ECU,15902916,2016-02-18,25,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
176,ECU,15902916,2016-02-25,25,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
177,ECU,15902916,2016-03-03,40,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
178,ECU,15902916,2016-03-10,66,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
179,ECU,15902916,2016-03-17,53,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
180,ECU,15902916,2016-03-24,53,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
181,ECU,15902916,2016-03-31,63,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
182,ECU,15902916,2016-04-07,69,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
183,ECU,15902916,2016-04-14,71,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
184,ECU,15902916,2016-04-21,92,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
185,ECU,15902916,2016-04-28,77,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
186,ECU,15902916,2016-05-05,77,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
187,ECU,15902916,2016-05-12,77,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
188,ECU,15902916,2016-05-19,79,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
189,ECU,15902916,2016-05-26,114,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
190,ECU,15902916,2016-06-02,143,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
191,ECU,15902916,2016-06-09,242,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
192,ECU,15902916,2016-06-16,240,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
193,ECU,15902916,2016-06-24,418,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
194,ECU,15902916,2016-07-14,1082,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
195,ECU,15902916,2016-07-21,1082,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
196,ECU,15902916,2016-07-28,1481,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
197,ECU,15902916,2016-08-05,1636,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
198,ECU,15902916,2016-08-11,1777,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
199,ECU,15902916,2016-08-18,663,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
200,ECU,15902916,2016-08-25,681,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
201,ECU,15902916,2016-09-01,727,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
202,ECU,15902916,2016-09-15,761,Ecuador,-2.0,-77.5,-8627260.53648,-222684.208506
203,SLV,6107706,2016-02-12,3,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
204,SLV,6107706,2016-02-18,3,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
205,SLV,6107706,2016-02-25,3,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
206,SLV,6107706,2016-03-03,3,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
207,SLV,6107706,2016-03-10,3,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
208,SLV,6107706,2016-03-17,3,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
209,SLV,6107706,2016-03-24,3,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
210,SLV,6107706,2016-03-31,3,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
211,SLV,6107706,2016-04-07,46,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
212,SLV,6107706,2016-04-14,43,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
213,SLV,6107706,2016-04-21,43,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
214,SLV,6107706,2016-04-28,46,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
215,SLV,6107706,2016-05-05,46,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
216,SLV,6107706,2016-05-12,46,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
217,SLV,6107706,2016-05-19,46,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
218,SLV,6107706,2016-05-26,46,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
219,SLV,6107706,2016-06-02,46,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
220,SLV,6107706,2016-06-09,46,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
221,SLV,6107706,2016-06-16,46,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
222,SLV,6107706,2016-06-24,46,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
223,SLV,6107706,2016-07-14,46,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
224,SLV,6107706,2016-07-21,51,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
225,SLV,6107706,2016-07-28,54,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
226,SLV,6107706,2016-08-05,54,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
227,SLV,6107706,2016-08-11,54,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
228,SLV,6107706,2016-08-18,54,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
229,SLV,6107706,2016-08-25,51,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
230,SLV,6107706,2016-09-01,51,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
231,SLV,6107706,2016-09-15,51,El Salvador,13.8333,-88.9167,-9898161.76702,1555098.39963
